,Intercept,C(Month)[T.2],C(Month)[T.3],C(Month)[T.4],C(Month)[T.5],C(Month)[T.6],C(Month)[T.7],C(Month)[T.8],C(Month)[T.9],C(Month)[T.10],C(Month)[T.11],C(Month)[T.12],CPI,Unemployment,Fuel_Price,Holiday_Flag,Cluster,Risk_Tier,Avg_Weekly_Sales
21,0.2800151605623713,0.06489335871399746,0.024920758575642236,0.031378596929707486,0.04521040593181391,0.039540870960758596,0.024721281130114743,0.06588478721065663,-0.016389742609000613,0.05530540009312768,0.19605718419194298,-0.0006545368314617162,-0.0013802034830120422,-0.005082562150236846,0.006662506745495629,0.026110892607548966,0,Stable,756069.0833566433
22,0.0330139042712414,0.03824901874307411,0.035818032358217136,0.0198688856018037,0.04887980081259641,0.019662125958742917,-0.0012879359670911437,0.05529292653016039,-0.00981834040947234,0.05204090136416487,0.14413373480365277,-0.030106076401736917,-0.0007200898190523868,0.0025429158691887555,0.007849144300253054,-0.0007486911462886298,0,Stable,1028501.0389510489
23,3.3914580744563816,0.07152624757800327,0.06050398183665713,0.03979590621425652,0.08797311682221082,0.03408800866555503,0.022723570173425498,0.09000296964414732,-0.0053674919413142855,0.05648012458629671,0.19842679395873233,-0.0029070519805704034,-0.021827002523032796,-0.10003216432768705,-0.00109124842008302,-0.021181883213528915,3,Moderately Exposed,1389864.4604895106
24,0.10509715971166822,0.0393132556300675,0.03853555292109069,0.04325509203179888,0.07471155158215494,0.03863530157142549,0.03809968752839277,0.046076192574008024,0.009761194376633892,0.054250501266445275,0.12341557523672338,0.012413714007684512,-0.001743503594163304,0.007611697719123598,0.007569980681285379,0.05540314978948447,0,Stable,1356755.3935664336
25,0.12130567710880791,0.031227447588191258,0.05068178557530682,0.03467774781977705,0.06277804645110614,0.013389456909525567,0.010739939689535526,0.04248553262418678,0.009902891389255444,0.043946190219684406,0.17635134523101686,-0.02674383666400075,-1.0254032396726483e-05,-0.01538541861264992,-0.009177331535275382,-0.0373789452774206,0,Stable,706721.5326573426
26,5.359146239552009,0.05433815102247555,0.07992003300013167,0.09872103743609732,0.14816910703755004,0.09134454877074669,0.09241071498648037,0.1009409024922917,0.07551725487881517,0.056339642096981335,0.1486336319878298,0.022240966435591154,-0.025483191877899866,-0.2224275091668691,-0.07088231441599831,0.024612288356864735,1,High-Risk,1002911.8446853146
27,0.05424898938239103,0.04544277029657713,0.054907244037233786,0.03744297500080078,0.06262113578816347,0.03600427533478644,0.018755745737336765,0.05340288463985099,-0.0057915928785994275,0.05029551051477192,0.15197333930205742,-0.023979581730731267,0.00036188645289274724,-0.01682648886386765,-0.0008125795747165876,0.034224202762108476,0,Stable,1775216.2019580419
28,-2.2524939680734413,0.036017425938882165,-0.009825834115696121,0.01581337227077373,0.023171668782224444,0.02503122951428989,0.0047485302426426845,0.03459428230638685,0.009288307533928022,0.04570554212441706,0.1607505019673814,-0.0630120728665296,0.01820474393208667,0.008599050429983641,-0.05845928927911567,-0.014037353548766188,2,Resilient,1323522.241818182
29,0.46950043781254935,0.07145458915742355,0.06574302228854181,0.052008258203711154,0.08458378712989681,0.05748316099886764,0.02845302351586504,0.10422828339793552,0.004842223190304709,0.08712446828631548,0.2565854324014982,-0.0022715929961603654,-0.003519107321006366,-0.009627916625234732,0.013044179162612884,0.05497648856100912,0,Stable,539451.4287412588
30,1.1812492738465195,-0.01173256397027253,-0.024855804507390604,-0.029138249777482216,-0.021730759849596264,-0.032685950436517036,-0.03304978655107675,-0.030730767195285218,-0.019861380774281095,-0.02224947677681306,0.0012540588764039517,-0.03942509368006583,-0.004398741018202424,-0.029743093233299864,0.006667757144376745,-0.038283370428646706,0,Stable,438579.6162237762
31,2.014786877031123,0.019850130777215026,-0.0020217785053116763,0.002023299337104597,0.014304699072772594,0.008145240454976721,-0.007388146365564821,0.018647032178973608,-0.013946209017644907,0.011045722765600216,0.1157860435563064,-0.03144039766574773,-0.008000745224776375,-0.04730177087708835,0.020506064443043863,0.0054261899002204725,3,Moderately Exposed,1395901.437062937
32,0.6654355769913085,0.016339657676486034,0.004075747471288889,0.002800908552786186,0.022056906439558686,-0.010434396183670107,-0.0067564428837043645,0.007780288222421659,-0.003850023636093422,0.013300665768857295,0.12267020570797778,-0.03139533969329315,-0.0023750060559497178,-0.022302033140671793,-0.004076065848984045,-0.03854880724933994,0,Stable,1166568.154965035
33,2.1812418791488035,-0.021434625372519313,-0.007311513783099719,0.0026897807235709142,-0.003650198576319095,-0.021730322522635175,-0.026222969363591447,-0.024167251703967975,-0.029711576434382,-0.02357683223868145,-0.007341436741680987,-0.051677630933705566,-0.014420022601148667,-0.03366300940100837,-0.006181025257721021,0.08048354811607938,0,Stable,259861.69202797202
34,-1.102944327123708,0.044692367514511805,0.027350519632720102,0.035011728447176274,0.05484602232945557,0.016995167508759196,0.01715650752077473,0.03347359021068336,0.03082253947711821,0.041981737904474244,0.12310855120480707,-0.007064540109879211,0.008196438989974741,0.014650440685388375,-0.038835404158426665,-0.005535336568995498,2,Resilient,966781.5594405595
35,-0.01869260668265335,0.052175316323777296,0.0441827602760035,0.05891840313374925,0.07918161940558308,0.05520441308473696,0.02487610539007138,0.05056712960491771,-0.024863416537131394,0.05796448145479351,0.2892399099145836,-0.06279213930487233,0.005110958013545655,-0.07216572459603048,-0.029948278265018273,0.14654346593142673,2,Resilient,919724.9795804196
36,2.514971850417998,0.0019800275621295466,-0.014681640757346381,-0.015789818534241253,-0.015244379343741673,-0.00970331570037929,-0.01905613442689322,-0.019137616694506164,-0.014076809565216883,-0.01956304987212223,0.017758666765826655,-0.019182500983915846,-0.010219216421634127,-0.051031360776982136,0.028856638982813102,-0.020242847020428383,3,Moderately Exposed,373511.9927972028
37,0.34126061472461544,-0.011750770058808504,-0.027889159206558108,-0.03658535488978358,-0.028307242726302185,-0.044725177087053376,-0.03448237807384082,-0.024254281733753588,-0.02053157682928878,-0.030881455501800124,-0.008948896293774017,-0.03539122365459863,-0.0011532281970733273,-0.007538662895544564,8.040545745663027e-05,-0.08581289270955329,0,Stable,518900.2819580419
38,0.18395619407398955,-0.04926540716412786,-0.053366037116635776,-0.05178052977534593,-0.049790458172284426,-0.059698019647480186,-0.05060601387227045,-0.05034147464463712,-0.04463746402193628,-0.04580342552925264,-0.02888604386634274,-0.07264474376249301,-0.0006919161297522861,-0.0023809166005133602,-0.0018993142308095998,-0.048470954891162495,0,Stable,385731.6532867133
39,-0.022182096818372576,0.038594250693091546,0.03790041919190431,0.03494108129515324,0.04252301494311761,0.014648111053457157,0.03144759002956175,0.051262398549770105,-0.007740431012305059,0.04505698667354748,0.17859274074523634,-0.015196089614066315,-1.633485988223552e-05,0.0002621760198410032,-0.0005521607388868609,-0.011107417247239654,0,Stable,1450668.1291608391
40,5.279340092868296,0.08011914061059537,0.06481210535812312,0.03996092798510516,0.09172796109807166,0.045169827309032476,0.042067067171562965,0.05655806294887085,0.04995916640946053,0.057977362612335215,0.13196792346526198,0.025139351881558913,-0.03299540256592678,-0.1651405919528485,-0.02243042953703806,-0.02624080740276888,1,High-Risk,964128.0404895104
41,1.452167839003065,0.03221735508913027,0.028333667788221883,0.026260352383728806,0.050647097898627154,0.007750760223291828,0.017356818541312963,0.022589210053186367,0.005553845714866737,0.03001073440748883,0.1680076017541318,-0.009692448142872234,-0.005344011356162052,-0.055762882575994904,-0.014420928940287308,-0.010719245090879903,2,Resilient,1268125.418811189
42,4.483947707484242,-0.04338440397460146,-0.02597484531381982,-0.03120079317566385,-0.020981921342251686,-0.03552437569424067,-0.0556203382492752,-0.049113075826214186,-0.04688903759580075,-0.05571872090899766,-0.03426528153918398,-0.09145441258510292,-0.029486541267516337,-0.07195631474577102,-0.011966697521164867,0.0384732318143831,3,Moderately Exposed,556403.863146853
43,0.21729745898606156,-0.02848340405338693,-0.03166962238452318,-0.03380578663951613,-0.03715525671196834,-0.02956079966752067,-0.043025361027180895,-0.019627550654922922,-0.03609942778974667,-0.03175810169256361,-0.007641752072197382,-0.06967217820118299,-0.0007707101570678292,-0.004348103709940231,0.006075746016254366,0.006627757992566958,0,Stable,633324.7231468532
44,4.256410682228308,-0.008502402756256855,-0.0264735090111127,-0.036522499125412555,-0.02667558766417509,-0.0500411296565537,-0.06325852568309209,-0.030368714192920764,-0.03888106608358548,-0.052050811401004954,-0.020943478122100567,-0.04356018179978177,-0.031068000693373753,-0.049464134679172225,0.03620724237164269,-0.07136352060914496,3,Moderately Exposed,302748.86601398606
45,0.6011244728846878,0.09897272258924604,0.06473248393682478,0.05998193653859732,0.08606298980946922,0.05125727359821116,0.04371504249346478,0.0802562908550769,0.0551425918331839,0.08056619655591954,0.20973167468455312,0.05193471076566605,-0.0007435358284510617,-0.05724836379041864,-0.007959313316161357,-0.048521341079549474,0,Stable,785981.4085314686
